ref_id,book,chapter,verse
27002048,27,2,48
27002049,27,2,49
27003001,27,3,1
27003002,27,3,2
27003003,27,3,3
27003004,27,3,4
27003005,27,3,5
27003006,27,3,6
27003007,27,3,7
27003008,27,3,8
27003009,27,3,9
27003010,27,3,10
27003011,27,3,11
27003012,27,3,12
27003013,27,3,13
27003014,27,3,14
27003015,27,3,15
27003016,27,3,16
27003017,27,3,17
27003018,27,3,18
27003019,27,3,19
27003020,27,3,20
27003021,27,3,21
27003022,27,3,22
27003023,27,3,23
27003024,27,3,24
27003025,27,3,25
27003026,27,3,26
27003027,27,3,27
27003028,27,3,28
27003029,27,3,29
27003030,27,3,30
27004001,27,4,1
27004002,27,4,2
27004003,27,4,3
27004004,27,4,4
27004005,27,4,5
27004006,27,4,6
27004007,27,4,7
27004008,27,4,8
27004009,27,4,9
27004010,27,4,10
27004011,27,4,11
27004012,27,4,12
27004013,27,4,13
27004014,27,4,14
27004015,27,4,15
27004016,27,4,16
27004017,27,4,17
27004018,27,4,18
27004019,27,4,19
27004020,27,4,20
27004021,27,4,21
27004022,27,4,22
27004023,27,4,23
27004024,27,4,24
27004025,27,4,25
27004026,27,4,26
27004027,27,4,27
27004028,27,4,28
27004029,27,4,29
27004030,27,4,30
27004031,27,4,31
27004032,27,4,32
27004033,27,4,33
27004034,27,4,34
27004035,27,4,35
27004036,27,4,36
27004037,27,4,37
27005001,27,5,1
27005002,27,5,2
27005003,27,5,3
27005004,27,5,4
27005005,27,5,5
27005006,27,5,6
27005007,27,5,7
27005008,27,5,8
27005009,27,5,9
27005010,27,5,10
27005011,27,5,11
27005012,27,5,12
27005013,27,5,13
27005014,27,5,14
27005015,27,5,15
27005016,27,5,16
27005017,27,5,17
27005018,27,5,18
27005019,27,5,19
27005020,27,5,20
27005021,27,5,21
27005022,27,5,22
27005023,27,5,23
27005024,27,5,24
27005025,27,5,25
27005026,27,5,26
27005027,27,5,27
27005028,27,5,28
27005029,27,5,29
27005030,27,5,30
27005031,27,5,31
27006001,27,6,1
27006002,27,6,2
27006003,27,6,3
27006004,27,6,4
27006005,27,6,5
27006006,27,6,6
27006007,27,6,7
27006008,27,6,8
27006009,27,6,9
27006010,27,6,10
27006011,27,6,11
27006012,27,6,12
27006013,27,6,13
27006014,27,6,14
27006015,27,6,15
27006016,27,6,16
27006017,27,6,17
27006018,27,6,18
27006019,27,6,19
27006020,27,6,20
27006021,27,6,21
27006022,27,6,22
27006023,27,6,23
27006024,27,6,24
27006025,27,6,25
27006026,27,6,26
27006027,27,6,27
27006028,27,6,28
27007001,27,7,1
27007002,27,7,2
27007003,27,7,3
27007004,27,7,4
27007005,27,7,5
27007006,27,7,6
27007007,27,7,7
27007008,27,7,8
27007009,27,7,9
27007010,27,7,10
27007011,27,7,11
27007012,27,7,12
27007013,27,7,13
27007014,27,7,14
27007015,27,7,15
27007016,27,7,16
27007017,27,7,17
27007018,27,7,18
27007019,27,7,19
27007020,27,7,20
27007021,27,7,21
27007022,27,7,22
27007023,27,7,23
27007024,27,7,24
27007025,27,7,25
27007026,27,7,26
27007027,27,7,27
27007028,27,7,28
27008001,27,8,1
27008002,27,8,2
27008003,27,8,3
27008004,27,8,4
27008005,27,8,5
27008006,27,8,6
27008007,27,8,7
27008008,27,8,8
27008009,27,8,9
27008010,27,8,10
27008011,27,8,11
27008012,27,8,12
27008013,27,8,13
27008014,27,8,14
27008015,27,8,15
27008016,27,8,16
27008017,27,8,17
27008018,27,8,18
27008019,27,8,19
27008020,27,8,20
27008021,27,8,21
27008022,27,8,22
27008023,27,8,23
27008024,27,8,24
27008025,27,8,25
27008026,27,8,26
27008027,27,8,27
27009001,27,9,1
27009002,27,9,2
27009003,27,9,3
27009004,27,9,4
27009005,27,9,5
27009006,27,9,6
27009007,27,9,7
27009008,27,9,8
27009009,27,9,9
27009010,27,9,10
27009011,27,9,11
27009012,27,9,12
27009013,27,9,13
27009014,27,9,14
27009015,27,9,15
27009016,27,9,16
27009017,27,9,17
27009018,27,9,18
27009019,27,9,19
27009020,27,9,20
27009021,27,9,21
27009022,27,9,22
27009023,27,9,23
27009024,27,9,24
27009025,27,9,25
27009026,27,9,26
27009027,27,9,27
27010001,27,10,1
27010002,27,10,2
27010003,27,10,3
27010004,27,10,4
27010005,27,10,5
27010006,27,10,6
27010007,27,10,7
27010008,27,10,8
27010009,27,10,9
27010010,27,10,10
27010011,27,10,11
27010012,27,10,12
27010013,27,10,13
27010014,27,10,14
27010015,27,10,15
27010016,27,10,16
27010017,27,10,17
27010018,27,10,18
27010019,27,10,19
27010020,27,10,20
27010021,27,10,21
27011001,27,11,1
27011002,27,11,2
27011003,27,11,3
27011004,27,11,4
27011005,27,11,5
27011006,27,11,6
27011007,27,11,7
27011008,27,11,8
27011009,27,11,9
27011010,27,11,10
27011011,27,11,11
27011012,27,11,12
27011013,27,11,13
27011014,27,11,14
27011015,27,11,15
27011016,27,11,16
27011017,27,11,17
27011018,27,11,18
27011019,27,11,19
27011020,27,11,20
27011021,27,11,21
27011022,27,11,22
27011023,27,11,23
27011024,27,11,24
27011025,27,11,25
27011026,27,11,26
27011027,27,11,27
27011028,27,11,28
27011029,27,11,29
27011030,27,11,30
27011031,27,11,31
27011032,27,11,32
27011033,27,11,33
27011034,27,11,34
27011035,27,11,35
27011036,27,11,36
27011037,27,11,37
27011038,27,11,38
27011039,27,11,39
27011040,27,11,40
27011041,27,11,41
27011042,27,11,42
27011043,27,11,43
27011044,27,11,44
27011045,27,11,45
27012001,27,12,1
27012002,27,12,2
27012003,27,12,3
27012004,27,12,4
27012005,27,12,5
27012006,27,12,6
27012007,27,12,7
27012008,27,12,8
27012009,27,12,9
27012010,27,12,10
27012011,27,12,11
27012012,27,12,12
27012013,27,12,13
28001001,28,1,1
28001002,28,1,2
28001003,28,1,3
28001004,28,1,4
28001005,28,1,5
28001006,28,1,6
28001007,28,1,7
28001008,28,1,8
28001009,28,1,9
28001010,28,1,10
28001011,28,1,11
28002001,28,2,1
28002002,28,2,2
28002003,28,2,3
28002004,28,2,4
28002005,28,2,5
28002006,28,2,6
28002007,28,2,7
28002008,28,2,8
28002009,28,2,9
28002010,28,2,10
28002011,28,2,11
28002012,28,2,12
28002013,28,2,13
28002014,28,2,14
28002015,28,2,15
28002016,28,2,16
28002017,28,2,17
28002018,28,2,18
28002019,28,2,19
28002020,28,2,20
28002021,28,2,21
28002022,28,2,22
28002023,28,2,23
28003001,28,3,1
28003002,28,3,2
28003003,28,3,3
28003004,28,3,4
28003005,28,3,5
28004001,28,4,1
28004002,28,4,2
28004003,28,4,3
28004004,28,4,4
28004005,28,4,5
28004006,28,4,6
28004007,28,4,7
28004008,28,4,8
28004009,28,4,9
28004010,28,4,10
28004011,28,4,11
28004012,28,4,12
28004013,28,4,13
28004014,28,4,14
28004015,28,4,15
28004016,28,4,16
28004017,28,4,17
28004018,28,4,18
28004019,28,4,19
28005001,28,5,1
28005002,28,5,2
28005003,28,5,3
28005004,28,5,4
28005005,28,5,5
28005006,28,5,6
28005007,28,5,7
28005008,28,5,8
28005009,28,5,9
28005010,28,5,10
28005011,28,5,11
28005012,28,5,12
28005013,28,5,13
28005014,28,5,14
28005015,28,5,15
28006001,28,6,1
28006002,28,6,2
28006003,28,6,3
28006004,28,6,4
28006005,28,6,5
28006006,28,6,6
28006007,28,6,7
28006008,28,6,8
28006009,28,6,9
28006010,28,6,10
28006011,28,6,11
28007001,28,7,1
28007002,28,7,2
28007003,28,7,3
28007004,28,7,4
28007005,28,7,5
28007006,28,7,6
28007007,28,7,7
28007008,28,7,8
28007009,28,7,9
28007010,28,7,10
28007011,28,7,11
28007012,28,7,12
28007013,28,7,13
28007014,28,7,14
28007015,28,7,15
28007016,28,7,16
28008001,28,8,1
28008002,28,8,2
28008003,28,8,3
28008004,28,8,4
28008005,28,8,5
28008006,28,8,6
28008007,28,8,7
28008008,28,8,8
28008009,28,8,9
28008010,28,8,10
28008011,28,8,11
28008012,28,8,12
28008013,28,8,13
28008014,28,8,14
28009001,28,9,1
28009002,28,9,2
28009003,28,9,3
28009004,28,9,4
28009005,28,9,5
28009006,28,9,6
28009007,28,9,7
28009008,28,9,8
28009009,28,9,9
28009010,28,9,10
28009011,28,9,11
28009012,28,9,12
28009013,28,9,13
28009014,28,9,14
28009015,28,9,15
28009016,28,9,16
28009017,28,9,17
28010001,28,10,1
28010002,28,10,2
28010003,28,10,3
28010004,28,10,4
28010005,28,10,5
28010006,28,10,6
28010007,28,10,7
28010008,28,10,8
28010009,28,10,9
28010010,28,10,10
28010011,28,10,11
28010012,28,10,12
28010013,28,10,13
28010014,28,10,14
28010015,28,10,15
28011001,28,11,1
28011002,28,11,2
28011003,28,11,3
28011004,28,11,4
28011005,28,11,5
28011006,28,11,6
28011007,28,11,7
28011008,28,11,8
28011009,28,11,9
28011010,28,11,10
28011011,28,11,11
28011012,28,11,12
28012001,28,12,1
28012002,28,12,2
28012003,28,12,3
28012004,28,12,4
28012005,28,12,5
28012006,28,12,6
28012007,28,12,7
28012008,28,12,8
28012009,28,12,9
28012010,28,12,10
28012011,28,12,11
28012012,28,12,12
28012013,28,12,13
28012014,28,12,14
28013001,28,13,1
28013002,28,13,2
28013003,28,13,3
28013004,28,13,4
28013005,28,13,5
28013006,28,13,6
28013007,28,13,7
28013008,28,13,8
28013009,28,13,9
28013010,28,13,10
28013011,28,13,11
28013012,28,13,12
28013013,28,13,13
28013014,28,13,14
28013015,28,13,15
28013016,28,13,16
28014001,28,14,1
28014002,28,14,2
28014003,28,14,3
28014004,28,14,4
28014005,28,14,5
28014006,28,14,6
28014007,28,14,7
28014008,28,14,8
28014009,28,14,9
29001001,29,1,1
29001002,29,1,2
29001003,29,1,3
29001004,29,1,4
29001005,29,1,5
29001006,29,1,6
29001007,29,1,7
29001008,29,1,8
29001009,29,1,9
29001010,29,1,10
29001011,29,1,11
29001012,29,1,12
29001013,29,1,13
29001014,29,1,14
29001015,29,1,15
29001016,29,1,16
29001017,29,1,17
29001018,29,1,18
29001019,29,1,19
29001020,29,1,20
29002001,29,2,1
29002002,29,2,2
29002003,29,2,3
29002004,29,2,4
29002005,29,2,5
29002006,29,2,6
29002007,29,2,7
29002008,29,2,8
29002009,29,2,9
29002010,29,2,10
29002011,29,2,11
29002012,29,2,12
29002013,29,2,13
29002014,29,2,14
29002015,29,2,15
29002016,29,2,16
29002017,29,2,17
29002018,29,2,18
29002019,29,2,19
29002020,29,2,20
29002021,29,2,21
29002022,29,2,22
29002023,29,2,23
29002024,29,2,24
29002025,29,2,25
29002026,29,2,26
29002027,29,2,27
29002028,29,2,28
29002029,29,2,29
29002030,29,2,30
29002031,29,2,31
29002032,29,2,32
29003001,29,3,1
29003002,29,3,2
29003003,29,3,3
29003004,29,3,4
29003005,29,3,5
29003006,29,3,6
29003007,29,3,7
29003008,29,3,8
29003009,29,3,9
29003010,29,3,10
29003011,29,3,11
29003012,29,3,12
29003013,29,3,13
29003014,29,3,14
29003015,29,3,15
29003016,29,3,16
29003017,29,3,17
29003018,29,3,18
29003019,29,3,19
29003020,29,3,20
29003021,29,3,21
30001001,30,1,1
30001002,30,1,2
30001003,30,1,3
30001004,30,1,4
30001005,30,1,5
30001006,30,1,6
30001007,30,1,7
30001008,30,1,8
30001009,30,1,9
30001010,30,1,10
30001011,30,1,11
30001012,30,1,12
30001013,30,1,13
30001014,30,1,14
30001015,30,1,15
30002001,30,2,1
30002002,30,2,2
30002003,30,2,3
30002004,30,2,4
30002005,30,2,5
30002006,30,2,6
30002007,30,2,7
30002008,30,2,8
30002009,30,2,9
30002010,30,2,10
30002011,30,2,11
30002012,30,2,12
30002013,30,2,13
30002014,30,2,14
30002015,30,2,15
30002016,30,2,16
30003001,30,3,1
30003002,30,3,2
30003003,30,3,3
30003004,30,3,4
30003005,30,3,5
30003006,30,3,6
30003007,30,3,7
30003008,30,3,8
30003009,30,3,9
30003010,30,3,10
30003011,30,3,11
30003012,30,3,12
30003013,30,3,13
30003014,30,3,14
30003015,30,3,15
30004001,30,4,1
30004002,30,4,2
30004003,30,4,3
30004004,30,4,4
30004005,30,4,5
30004006,30,4,6
30004007,30,4,7
30004008,30,4,8
30004009,30,4,9
30004010,30,4,10
30004011,30,4,11
30004012,30,4,12
30004013,30,4,13
30005001,30,5,1
30005002,30,5,2
30005003,30,5,3
30005004,30,5,4
30005005,30,5,5
30005006,30,5,6
30005007,30,5,7
30005008,30,5,8
30005009,30,5,9
30005010,30,5,10
30005011,30,5,11
30005012,30,5,12
30005013,30,5,13
30005014,30,5,14
30005015,30,5,15
30005016,30,5,16
30005017,30,5,17
30005018,30,5,18
30005019,30,5,19
30005020,30,5,20
30005021,30,5,21
30005022,30,5,22
30005023,30,5,23
30005024,30,5,24
30005025,30,5,25
30005026,30,5,26
30005027,30,5,27
30006001,30,6,1
30006002,30,6,2
30006003,30,6,3
30006004,30,6,4
30006005,30,6,5
30006006,30,6,6
30006007,30,6,7
30006008,30,6,8
30006009,30,6,9
30006010,30,6,10
30006011,30,6,11
30006012,30,6,12
30006013,30,6,13
30006014,30,6,14
30007001,30,7,1
30007002,30,7,2
30007003,30,7,3
30007004,30,7,4
30007005,30,7,5
30007006,30,7,6
30007007,30,7,7
30007008,30,7,8
30007009,30,7,9
30007010,30,7,10
30007011,30,7,11
30007012,30,7,12
30007013,30,7,13
30007014,30,7,14
30007015,30,7,15
30007016,30,7,16
30007017,30,7,17
30008001,30,8,1
30008002,30,8,2
30008003,30,8,3
30008004,30,8,4
30008005,30,8,5
30008006,30,8,6
30008007,30,8,7
30008008,30,8,8
30008009,30,8,9
30008010,30,8,10
30008011,30,8,11
30008012,30,8,12
30008013,30,8,13
30008014,30,8,14
30009001,30,9,1
30009002,30,9,2
30009003,30,9,3
30009004,30,9,4
30009005,30,9,5
30009006,30,9,6
30009007,30,9,7
30009008,30,9,8
30009009,30,9,9
30009010,30,9,10
30009011,30,9,11
30009012,30,9,12
30009013,30,9,13
30009014,30,9,14
30009015,30,9,15
31001001,31,1,1
31001002,31,1,2
31001003,31,1,3
31001004,31,1,4
31001005,31,1,5
31001006,31,1,6
31001007,31,1,7
31001008,31,1,8
31001009,31,1,9
31001010,31,1,10
31001011,31,1,11
31001012,31,1,12
31001013,31,1,13
31001014,31,1,14
31001015,31,1,15
31001016,31,1,16
31001017,31,1,17
31001018,31,1,18
31001019,31,1,19
31001020,31,1,20
31001021,31,1,21
32001001,32,1,1
32001002,32,1,2
32001003,32,1,3
32001004,32,1,4
32001005,32,1,5
32001006,32,1,6
32001007,32,1,7
32001008,32,1,8
32001009,32,1,9
32001010,32,1,10
32001011,32,1,11
32001012,32,1,12
32001013,32,1,13
32001014,32,1,14
32001015,32,1,15
32001016,32,1,16
32001017,32,1,17
32002001,32,2,1
32002002,32,2,2
32002003,32,2,3
32002004,32,2,4
32002005,32,2,5
32002006,32,2,6
32002007,32,2,7
32002008,32,2,8
32002009,32,2,9
32002010,32,2,10
32003001,32,3,1
32003002,32,3,2
32003003,32,3,3
32003004,32,3,4
32003005,32,3,5
32003006,32,3,6
32003007,32,3,7
32003008,32,3,8
32003009,32,3,9
32003010,32,3,10
32004001,32,4,1
32004002,32,4,2
32004003,32,4,3
32004004,32,4,4
32004005,32,4,5
32004006,32,4,6
32004007,32,4,7
32004008,32,4,8
32004009,32,4,9
32004010,32,4,10
32004011,32,4,11
33001001,33,1,1
33001002,33,1,2
33001003,33,1,3
33001004,33,1,4
33001005,33,1,5
33001006,33,1,6
33001007,33,1,7
33001008,33,1,8
33001009,33,1,9
33001010,33,1,10
33001011,33,1,11
33001012,33,1,12
33001013,33,1,13
33001014,33,1,14
33001015,33,1,15
33001016,33,1,16
33002001,33,2,1
33002002,33,2,2
33002003,33,2,3
33002004,33,2,4
33002005,33,2,5
33002006,33,2,6
33002007,33,2,7
33002008,33,2,8
33002009,33,2,9
33002010,33,2,10
33002011,33,2,11
33002012,33,2,12
33002013,33,2,13
33003001,33,3,1
33003002,33,3,2
33003003,33,3,3
33003004,33,3,4
33003005,33,3,5
33003006,33,3,6
33003007,33,3,7
33003008,33,3,8
33003009,33,3,9
33003010,33,3,10
33003011,33,3,11
33003012,33,3,12
33004001,33,4,1
33004002,33,4,2
33004003,33,4,3
33004004,33,4,4
33004005,33,4,5
33004006,33,4,6
33004007,33,4,7
33004008,33,4,8
33004009,33,4,9
33004010,33,4,10
33004011,33,4,11
33004012,33,4,12
33004013,33,4,13
33005001,33,5,1
33005002,33,5,2
33005003,33,5,3
33005004,33,5,4
33005005,33,5,5
33005006,33,5,6
33005007,33,5,7
33005008,33,5,8
33005009,33,5,9
33005010,33,5,10
33005011,33,5,11
33005012,33,5,12
33005013,33,5,13
33005014,33,5,14
33005015,33,5,15
33006001,33,6,1
33006002,33,6,2
33006003,33,6,3
33006004,33,6,4
33006005,33,6,5
33006006,33,6,6
33006007,33,6,7
33006008,33,6,8
33006009,33,6,9
33006010,33,6,10
33006011,33,6,11
33006012,33,6,12
33006013,33,6,13
33006014,33,6,14
33006015,33,6,15
33006016,33,6,16
33007001,33,7,1
33007002,33,7,2
33007003,33,7,3
33007004,33,7,4
33007005,33,7,5
33007006,33,7,6
33007007,33,7,7
33007008,33,7,8
33007009,33,7,9
33007010,33,7,10
33007011,33,7,11
33007012,33,7,12
33007013,33,7,13
33007014,33,7,14
33007015,33,7,15
33007016,33,7,16
33007017,33,7,17
33007018,33,7,18
33007019,33,7,19
33007020,33,7,20
34001001,34,1,1
34001002,34,1,2
34001003,34,1,3
34001004,34,1,4
34001005,34,1,5
34001006,34,1,6
34001007,34,1,7
34001008,34,1,8
34001009,34,1,9
34001010,34,1,10
34001011,34,1,11
34001012,34,1,12
34001013,34,1,13
34001014,34,1,14
34001015,34,1,15
34002001,34,2,1
34002002,34,2,2
34002003,34,2,3
34002004,34,2,4
34002005,34,2,5
34002006,34,2,6
34002007,34,2,7
34002008,34,2,8
34002009,34,2,9
34002010,34,2,10
34002011,34,2,11
34002012,34,2,12
34002013,34,2,13
34003001,34,3,1
34003002,34,3,2
34003003,34,3,3
34003004,34,3,4
34003005,34,3,5
34003006,34,3,6
34003007,34,3,7
34003008,34,3,8
34003009,34,3,9
34003010,34,3,10
34003011,34,3,11
34003012,34,3,12
34003013,34,3,13
34003014,34,3,14
34003015,34,3,15
34003016,34,3,16
34003017,34,3,17
34003018,34,3,18
34003019,34,3,19
35001001,35,1,1
35001002,35,1,2
35001003,35,1,3
35001004,35,1,4
35001005,35,1,5
35001006,35,1,6
35001007,35,1,7
35001008,35,1,8
35001009,35,1,9
35001010,35,1,10
35001011,35,1,11
35001012,35,1,12
35001013,35,1,13
35001014,35,1,14
35001015,35,1,15
35001016,35,1,16
35001017,35,1,17
35002001,35,2,1
35002002,35,2,2
35002003,35,2,3
35002004,35,2,4
35002005,35,2,5
35002006,35,2,6
35002007,35,2,7
35002008,35,2,8
35002009,35,2,9
35002010,35,2,10
35002011,35,2,11
35002012,35,2,12
35002013,35,2,13
35002014,35,2,14
35002015,35,2,15
35002016,35,2,16
35002017,35,2,17
35002018,35,2,18
35002019,35,2,19
35002020,35,2,20
35003001,35,3,1
35003002,35,3,2
35003003,35,3,3
35003004,35,3,4
35003005,35,3,5
35003006,35,3,6
35003007,35,3,7
35003008,35,3,8
35003009,35,3,9
35003010,35,3,10
35003011,35,3,11
35003012,35,3,12
35003013,35,3,13
35003014,35,3,14
35003015,35,3,15
35003016,35,3,16
35003017,35,3,17
35003018,35,3,18
35003019,35,3,19
36001001,36,1,1
36001002,36,1,2
36001003,36,1,3
36001004,36,1,4
36001005,36,1,5
36001006,36,1,6
36001007,36,1,7
36001008,36,1,8
36001009,36,1,9
36001010,36,1,10
36001011,36,1,11
36001012,36,1,12
36001013,36,1,13
36001014,36,1,14
36001015,36,1,15
36001016,36,1,16
36001017,36,1,17
36001018,36,1,18
36002001,36,2,1
36002002,36,2,2
36002003,36,2,3
36002004,36,2,4
36002005,36,2,5
36002006,36,2,6
36002007,36,2,7
36002008,36,2,8
36002009,36,2,9
36002010,36,2,10
36002011,36,2,11
36002012,36,2,12
36002013,36,2,13
36002014,36,2,14
36002015,36,2,15
36003001,36,3,1
36003002,36,3,2
36003003,36,3,3
36003004,36,3,4
36003005,36,3,5
36003006,36,3,6
36003007,36,3,7
36003008,36,3,8
36003009,36,3,9
36003010,36,3,10
36003011,36,3,11
36003012,36,3,12
36003013,36,3,13
36003014,36,3,14
36003015,36,3,15
36003016,36,3,16
36003017,36,3,17
36003018,36,3,18
36003019,36,3,19
36003020,36,3,20
37001001,37,1,1
37001002,37,1,2
37001003,37,1,3
37001004,37,1,4
37001005,37,1,5
37001006,37,1,6
37001007,37,1,7
37001008,37,1,8
37001009,37,1,9
37001010,37,1,10
37001011,37,1,11
37001012,37,1,12
37001013,37,1,13
37001014,37,1,14
37001015,37,1,15
37002001,37,2,1
37002002,37,2,2
37002003,37,2,3
37002004,37,2,4
37002005,37,2,5
37002006,37,2,6
37002007,37,2,7
37002008,37,2,8
37002009,37,2,9
37002010,37,2,10
37002011,37,2,11
37002012,37,2,12
37002013,37,2,13
37002014,37,2,14
37002015,37,2,15
37002016,37,2,16
37002017,37,2,17
37002018,37,2,18
37002019,37,2,19
37002020,37,2,20
37002021,37,2,21
37002022,37,2,22
37002023,37,2,23
38001001,38,1,1
38001002,38,1,2
38001003,38,1,3
38001004,38,1,4
38001005,38,1,5
38001006,38,1,6
38001007,38,1,7
38001008,38,1,8
38001009,38,1,9
38001010,38,1,10
38001011,38,1,11
38001012,38,1,12
38001013,38,1,13
38001014,38,1,14
38001015,38,1,15
38001016,38,1,16
38001017,38,1,17
38001018,38,1,18
38001019,38,1,19
38001020,38,1,20
38001021,38,1,21
38002001,38,2,1
38002002,38,2,2
38002003,38,2,3
38002004,38,2,4
38002005,38,2,5
38002006,38,2,6
38002007,38,2,7
38002008,38,2,8
38002009,38,2,9
38002010,38,2,10
38002011,38,2,11
38002012,38,2,12
38002013,38,2,13
38003001,38,3,1
38003002,38,3,2
38003003,38,3,3
38003004,38,3,4
38003005,38,3,5
38003006,38,3,6
38003007,38,3,7
38003008,38,3,8
38003009,38,3,9
38003010,38,3,10
38004001,38,4,1
38004002,38,4,2
38004003,38,4,3
38004004,38,4,4
38004005,38,4,5
38004006,38,4,6
38004007,38,4,7
38004008,38,4,8
38004009,38,4,9
38004010,38,4,10
38004011,38,4,11
38004012,38,4,12
38004013,38,4,13
38004014,38,4,14
38005001,38,5,1
38005002,38,5,2
38005003,38,5,3
38005004,38,5,4
38005005,38,5,5
38005006,38,5,6
38005007,38,5,7
38005008,38,5,8
38005009,38,5,9
38005010,38,5,10
38005011,38,5,11
38006001,38,6,1
38006002,38,6,2
38006003,38,6,3
38006004,38,6,4
38006005,38,6,5
38006006,38,6,6
38006007,38,6,7
38006008,38,6,8
38006009,38,6,9
38006010,38,6,10
38006011,38,6,11
38006012,38,6,12
38006013,38,6,13
38006014,38,6,14
38006015,38,6,15
38007001,38,7,1
38007002,38,7,2
38007003,38,7,3
38007004,38,7,4
38007005,38,7,5
38007006,38,7,6
38007007,38,7,7
38007008,38,7,8
38007009,38,7,9
38007010,38,7,10
38007011,38,7,11
38007012,38,7,12
38007013,38,7,13
38007014,38,7,14
38008001,38,8,1
38008002,38,8,2
38008003,38,8,3
38008004,38,8,4
38008005,38,8,5
38008006,38,8,6
38008007,38,8,7
38008008,38,8,8
38008009,38,8,9
38008010,38,8,10
38008011,38,8,11
38008012,38,8,12
38008013,38,8,13
38008014,38,8,14
38008015,38,8,15
38008016,38,8,16
38008017,38,8,17
38008018,38,8,18
38008019,38,8,19
38008020,38,8,20
38008021,38,8,21
38008022,38,8,22
38008023,38,8,23
38009001,38,9,1
38009002,38,9,2
38009003,38,9,3
38009004,38,9,4
38009005,38,9,5
38009006,38,9,6
38009007,38,9,7
38009008,38,9,8
38009009,38,9,9
38009010,38,9,10
38009011,38,9,11
38009012,38,9,12
38009013,38,9,13
38009014,38,9,14
38009015,38,9,15
38009016,38,9,16
38009017,38,9,17
38010001,38,10,1
38010002,38,10,2
38010003,38,10,3
38010004,38,10,4
38010005,38,10,5
38010006,38,10,6
38010007,38,10,7
38010008,38,10,8
38010009,38,10,9
38010010,38,10,10
38010011,38,10,11
38010012,38,10,12
38011001,38,11,1
38011002,38,11,2
38011003,38,11,3
38011004,38,11,4
38011005,38,11,5
38011006,38,11,6
38011007,38,11,7
38011008,38,11,8
38011009,38,11,9
38011010,38,11,10
38011011,38,11,11
38011012,38,11,12
38011013,38,11,13
38011014,38,11,14
38011015,38,11,15
38011016,38,11,16
38011017,38,11,17
38012001,38,12,1
38012002,38,12,2
38012003,38,12,3
38012004,38,12,4
38012005,38,12,5
38012006,38,12,6
38012007,38,12,7
38012008,38,12,8
38012009,38,12,9
38012010,38,12,10
38012011,38,12,11
38012012,38,12,12
38012013,38,12,13
38012014,38,12,14
38013001,38,13,1
38013002,38,13,2
38013003,38,13,3
38013004,38,13,4
38013005,38,13,5
38013006,38,13,6
38013007,38,13,7
38013008,38,13,8
38013009,38,13,9
38014001,38,14,1
38014002,38,14,2
38014003,38,14,3
38014004,38,14,4
38014005,38,14,5
38014006,38,14,6
38014007,38,14,7
38014008,38,14,8
38014009,38,14,9
38014010,38,14,10
38014011,38,14,11
38014012,38,14,12
38014013,38,14,13
38014014,38,14,14
38014015,38,14,15
38014016,38,14,16
38014017,38,14,17
38014018,38,14,18
38014019,38,14,19
38014020,38,14,20
38014021,38,14,21
39001001,39,1,1
39001002,39,1,2
39001003,39,1,3
39001004,39,1,4
39001005,39,1,5
39001006,39,1,6
39001007,39,1,7
39001008,39,1,8
39001009,39,1,9
39001010,39,1,10
39001011,39,1,11
39001012,39,1,12
39001013,39,1,13
39001014,39,1,14
39002001,39,2,1
39002002,39,2,2
39002003,39,2,3
39002004,39,2,4
39002005,39,2,5
39002006,39,2,6
39002007,39,2,7
39002008,39,2,8
39002009,39,2,9
39002010,39,2,10
39002011,39,2,11
39002012,39,2,12
39002013,39,2,13
39002014,39,2,14
39002015,39,2,15
39002016,39,2,16
39002017,39,2,17
39003001,39,3,1
39003002,39,3,2
39003003,39,3,3
39003004,39,3,4
39003005,39,3,5
39003006,39,3,6
39003007,39,3,7
39003008,39,3,8
39003009,39,3,9
39003010,39,3,10
39003011,39,3,11
39003012,39,3,12
39003013,39,3,13
39003014,39,3,14
39003015,39,3,15
39003016,39,3,16
39003017,39,3,17
39003018,39,3,18
39004001,39,4,1
39004002,39,4,2
39004003,39,4,3
39004004,39,4,4
39004005,39,4,5
39004006,39,4,6
40001001,40,1,1
40001002,40,1,2
40001003,40,1,3
40001004,40,1,4
40001005,40,1,5
40001006,40,1,6
40001007,40,1,7
40001008,40,1,8
40001009,40,1,9
40001010,40,1,10
40001011,40,1,11
40001012,40,1,12
40001013,40,1,13
40001014,40,1,14
40001015,40,1,15
40001016,40,1,16
40001017,40,1,17
40001018,40,1,18
40001019,40,1,19
40001020,40,1,20
40001021,40,1,21
40001022,40,1,22
40001023,40,1,23
40001024,40,1,24
40001025,40,1,25
40002001,40,2,1
40002002,40,2,2
40002003,40,2,3
40002004,40,2,4
40002005,40,2,5
40002006,40,2,6
40002007,40,2,7
40002008,40,2,8
40002009,40,2,9
40002010,40,2,10
40002011,40,2,11
40002012,40,2,12
40002013,40,2,13
40002014,40,2,14
40002015,40,2,15
40002016,40,2,16
40002017,40,2,17
40002018,40,2,18
40002019,40,2,19
40002020,40,2,20
40002021,40,2,21
40002022,40,2,22
40002023,40,2,23
40003001,40,3,1
40003002,40,3,2
40003003,40,3,3
40003004,40,3,4
40003005,40,3,5
40003006,40,3,6
40003007,40,3,7
40003008,40,3,8
40003009,40,3,9
40003010,40,3,10
40003011,40,3,11
